epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
555,1651.58,0.46354,0.37572,0.82441,0.8968,0.8708,0.90371,0.78866,0.61598,0.51206,0.91007,0.000362148,0.000362148,0.000362148
556,1654.51,0.4624,0.37904,0.82534,0.88696,0.86253,0.90307,0.78783,0.6202,0.51449,0.91283,0.000361597,0.000361597,0.000361597
557,1657.47,0.47241,0.38195,0.82326,0.89315,0.857,0.90538,0.78406,0.63543,0.51626,0.92051,0.000361047,0.000361047,0.000361047
558,1660.42,0.46778,0.38183,0.82774,0.8921,0.87094,0.9116,0.7885,0.62043,0.50913,0.91557,0.000360497,0.000360497,0.000360497
559,1663.3,0.46828,0.38205,0.82869,0.89382,0.87747,0.90939,0.78652,0.62866,0.50614,0.91562,0.000359947,0.000359947,0.000359947
560,1666.2,0.48252,0.38659,0.82514,0.90068,0.86559,0.9077,0.78375,0.63259,0.51265,0.91858,0.000359396,0.000359396,0.000359396
561,1669.12,0.46344,0.37363,0.82447,0.90393,0.86447,0.90025,0.78533,0.61797,0.51964,0.91211,0.000358846,0.000358846,0.000358846
562,1672.04,0.47193,0.38412,0.8296,0.89063,0.88356,0.8982,0.784,0.62125,0.52747,0.91335,0.000358296,0.000358296,0.000358296
563,1674.97,0.46451,0.37641,0.82218,0.87745,0.88911,0.89873,0.78302,0.62712,0.51721,0.91554,0.000357745,0.000357745,0.000357745
564,1677.9,0.48382,0.38518,0.82861,0.89954,0.86736,0.8959,0.77534,0.63204,0.50895,0.9196,0.000357195,0.000357195,0.000357195
565,1680.84,0.45628,0.3778,0.82237,0.90106,0.85832,0.89492,0.76908,0.64768,0.51715,0.92708,0.000356645,0.000356645,0.000356645
566,1683.76,0.44893,0.37067,0.82824,0.90739,0.85351,0.896,0.77355,0.63776,0.52244,0.92209,0.000356095,0.000356095,0.000356095
567,1686.69,0.5036,0.39539,0.83237,0.89454,0.87558,0.8929,0.77255,0.63632,0.51673,0.91776,0.000355544,0.000355544,0.000355544
568,1689.62,0.46515,0.38315,0.82151,0.90714,0.88312,0.88975,0.76958,0.63736,0.51201,0.91832,0.000354994,0.000354994,0.000354994
569,1692.55,0.46529,0.38446,0.82168,0.90998,0.88271,0.89111,0.76866,0.62356,0.50857,0.91417,0.000354444,0.000354444,0.000354444
570,1695.53,0.47996,0.38276,0.8274,0.90532,0.89398,0.89889,0.77575,0.62477,0.50979,0.91608,0.000353894,0.000353894,0.000353894
571,1698.49,0.43996,0.36329,0.82122,0.90924,0.88978,0.90165,0.77933,0.62318,0.51317,0.91603,0.000353343,0.000353343,0.000353343
572,1701.41,0.47215,0.38138,0.82241,0.90816,0.89268,0.90078,0.77917,0.62096,0.50072,0.91737,0.000352793,0.000352793,0.000352793
573,1704.35,0.46392,0.37739,0.82682,0.89836,0.88972,0.90279,0.78135,0.61695,0.49937,0.91827,0.000352243,0.000352243,0.000352243
574,1707.29,0.44294,0.3645,0.82566,0.91435,0.87017,0.9087,0.78397,0.61919,0.50748,0.91704,0.000351692,0.000351692,0.000351692
575,1710.21,0.48332,0.3849,0.82361,0.91121,0.87154,0.905,0.7792,0.62621,0.51558,0.9203,0.000351142,0.000351142,0.000351142
576,1713.11,0.46673,0.37833,0.82568,0.9126,0.87987,0.90619,0.78241,0.61782,0.50307,0.91763,0.000350592,0.000350592,0.000350592
577,1716,0.47938,0.3822,0.82941,0.91171,0.88598,0.90374,0.78137,0.6179,0.49824,0.90981,0.000350042,0.000350042,0.000350042
578,1718.93,0.45141,0.37324,0.82272,0.89364,0.90345,0.90435,0.77843,0.6229,0.50343,0.91149,0.000349491,0.000349491,0.000349491
579,1721.86,0.47658,0.3817,0.81863,0.88876,0.90378,0.90809,0.78231,0.61974,0.50726,0.91112,0.000348941,0.000348941,0.000348941
580,1724.8,0.44928,0.36868,0.81935,0.90637,0.88227,0.9044,0.77743,0.61581,0.50393,0.91153,0.000348391,0.000348391,0.000348391
581,1727.76,0.4681,0.38063,0.83048,0.88553,0.89664,0.90205,0.7745,0.62316,0.50452,0.9117,0.00034784,0.00034784,0.00034784
582,1730.69,0.4764,0.38912,0.82428,0.89332,0.87339,0.89631,0.77184,0.62613,0.50402,0.91351,0.00034729,0.00034729,0.00034729
583,1733.6,0.45613,0.37308,0.82573,0.90282,0.87129,0.89414,0.77512,0.61581,0.50379,0.91008,0.00034674,0.00034674,0.00034674
584,1736.51,0.46957,0.3761,0.82939,0.90991,0.8848,0.90974,0.78653,0.61486,0.50539,0.90766,0.00034619,0.00034619,0.00034619
585,1739.43,0.45581,0.37439,0.82501,0.90329,0.87774,0.90848,0.79005,0.61609,0.50297,0.90844,0.000345639,0.000345639,0.000345639
586,1742.37,0.45926,0.37571,0.82779,0.89574,0.88215,0.90487,0.78776,0.61363,0.50671,0.9095,0.000345089,0.000345089,0.000345089
587,1745.32,0.46851,0.37979,0.82852,0.89081,0.87626,0.89746,0.77881,0.62082,0.51435,0.91322,0.000344539,0.000344539,0.000344539
588,1748.22,0.466,0.37374,0.82622,0.88669,0.86581,0.89618,0.77773,0.62124,0.51661,0.91659,0.000343989,0.000343989,0.000343989
589,1751.13,0.45651,0.37162,0.82237,0.88805,0.84981,0.89467,0.77797,0.616,0.51113,0.91367,0.000343438,0.000343438,0.000343438
590,1754.05,0.46654,0.37531,0.82763,0.89226,0.85012,0.89729,0.78264,0.61567,0.5081,0.91586,0.000342888,0.000342888,0.000342888
591,1756.97,0.4539,0.37328,0.82101,0.89859,0.84197,0.89836,0.78192,0.60781,0.51559,0.91285,0.000342338,0.000342338,0.000342338
592,1759.85,0.4468,0.36802,0.82346,0.85973,0.89215,0.90092,0.78679,0.60774,0.51483,0.91308,0.000341787,0.000341787,0.000341787
593,1762.73,0.44126,0.3733,0.82701,0.87646,0.88091,0.89918,0.78438,0.60685,0.51183,0.91139,0.000341237,0.000341237,0.000341237
594,1765.67,0.46268,0.37436,0.8253,0.88162,0.88119,0.89991,0.78462,0.61246,0.51304,0.91098,0.000340687,0.000340687,0.000340687
595,1768.6,0.47456,0.37837,0.82512,0.87476,0.88748,0.90048,0.78068,0.63876,0.51937,0.91917,0.000340137,0.000340137,0.000340137
596,1771.56,0.47037,0.38157,0.8255,0.89246,0.87319,0.90227,0.78168,0.62871,0.52016,0.92114,0.000339586,0.000339586,0.000339586
597,1774.48,0.48569,0.38597,0.82844,0.8802,0.89044,0.90145,0.77438,0.63168,0.51633,0.92061,0.000339036,0.000339036,0.000339036
598,1777.38,0.45858,0.37663,0.8344,0.90244,0.8695,0.89859,0.77264,0.62581,0.51128,0.91428,0.000338486,0.000338486,0.000338486
599,1780.29,0.45951,0.37255,0.8336,0.87135,0.90276,0.90049,0.77548,0.62037,0.51335,0.91381,0.000337936,0.000337936,0.000337936
600,1783.2,0.45539,0.37144,0.82413,0.89315,0.89035,0.90132,0.77666,0.62527,0.51972,0.91697,0.000337385,0.000337385,0.000337385
601,1786.12,0.48013,0.37738,0.82894,0.89452,0.89761,0.90024,0.77331,0.62298,0.52236,0.91546,0.000336835,0.000336835,0.000336835
602,1789.03,0.46013,0.37067,0.82522,0.90258,0.88286,0.89577,0.76876,0.62077,0.52319,0.91142,0.000336285,0.000336285,0.000336285
603,1791.95,0.46661,0.37396,0.82413,0.89956,0.88609,0.89714,0.76882,0.61844,0.51059,0.91451,0.000335734,0.000335734,0.000335734
604,1794.85,0.49962,0.38565,0.83608,0.91102,0.87024,0.89786,0.76792,0.6353,0.50998,0.92266,0.000335184,0.000335184,0.000335184
605,1797.75,0.4603,0.37465,0.82642,0.8895,0.89364,0.89728,0.76832,0.62042,0.5049,0.91443,0.000334634,0.000334634,0.000334634
606,1800.69,0.48531,0.37674,0.82415,0.90381,0.89631,0.89911,0.77472,0.62569,0.50907,0.91348,0.000334084,0.000334084,0.000334084
607,1803.61,0.4816,0.38129,0.82414,0.90308,0.89734,0.89615,0.77511,0.62415,0.51126,0.91545,0.000333533,0.000333533,0.000333533
608,1806.54,0.4768,0.3755,0.82646,0.9067,0.8955,0.89606,0.77594,0.61931,0.51052,0.9151,0.000332983,0.000332983,0.000332983
609,1809.44,0.48238,0.37997,0.82951,0.90614,0.8954,0.89387,0.77582,0.62341,0.50986,0.91276,0.000332433,0.000332433,0.000332433
610,1812.42,0.46552,0.37783,0.8258,0.89744,0.89561,0.89289,0.77443,0.61833,0.5093,0.91125,0.000331883,0.000331883,0.000331883
611,1815.34,0.44576,0.36587,0.82226,0.90964,0.86997,0.89701,0.78027,0.62048,0.51093,0.91394,0.000331332,0.000331332,0.000331332
612,1818.27,0.45201,0.37163,0.82426,0.89714,0.89315,0.9017,0.78546,0.61923,0.51057,0.914,0.000330782,0.000330782,0.000330782
613,1821.2,0.45853,0.36745,0.82104,0.89233,0.89246,0.9069,0.79039,0.62173,0.51123,0.91641,0.000330232,0.000330232,0.000330232
614,1824.15,0.47077,0.37645,0.8243,0.88978,0.888,0.90786,0.79428,0.61383,0.50808,0.91392,0.000329681,0.000329681,0.000329681
615,1827.04,0.44925,0.36783,0.82138,0.88923,0.89188,0.90698,0.79334,0.61442,0.50875,0.91278,0.000329131,0.000329131,0.000329131
616,1829.95,0.44808,0.36692,0.82437,0.89227,0.87322,0.90101,0.78653,0.61574,0.51006,0.91646,0.000328581,0.000328581,0.000328581
617,1832.84,0.44935,0.36319,0.8274,0.89512,0.86552,0.89928,0.78295,0.61317,0.51822,0.91696,0.000328031,0.000328031,0.000328031
618,1835.78,0.44264,0.36178,0.82505,0.89485,0.86608,0.90182,0.7825,0.61094,0.51706,0.91458,0.00032748,0.00032748,0.00032748
619,1838.7,0.47111,0.37441,0.82191,0.89521,0.86787,0.90419,0.78457,0.61454,0.51091,0.91669,0.00032693,0.00032693,0.00032693
620,1841.64,0.46712,0.3708,0.81988,0.89746,0.88202,0.90532,0.78779,0.60931,0.50549,0.91198,0.00032638,0.00032638,0.00032638
621,1844.55,0.44929,0.36787,0.82208,0.89756,0.89031,0.90851,0.7919,0.60557,0.50108,0.90944,0.000325829,0.000325829,0.000325829
622,1847.46,0.45097,0.36643,0.82825,0.89495,0.88372,0.90951,0.79229,0.60749,0.49789,0.91132,0.000325279,0.000325279,0.000325279
623,1850.41,0.45756,0.37145,0.81444,0.90846,0.87081,0.91157,0.79704,0.6042,0.50135,0.91094,0.000324729,0.000324729,0.000324729
624,1853.42,0.46024,0.36978,0.82375,0.89407,0.8842,0.91046,0.79418,0.60431,0.50549,0.91191,0.000324179,0.000324179,0.000324179
625,1856.34,0.45763,0.37157,0.82715,0.89619,0.88502,0.91019,0.7948,0.60096,0.50257,0.90869,0.000323628,0.000323628,0.000323628
626,1859.23,0.44109,0.36748,0.81977,0.91453,0.87752,0.90631,0.78584,0.60245,0.50005,0.9095,0.000323078,0.000323078,0.000323078
627,1862.15,0.45214,0.36924,0.82037,0.91458,0.87841,0.90392,0.78299,0.61084,0.50001,0.91473,0.000322528,0.000322528,0.000322528
628,1865.07,0.44315,0.35845,0.82228,0.90718,0.87945,0.89985,0.77822,0.61489,0.50923,0.92037,0.000321978,0.000321978,0.000321978
629,1867.97,0.43578,0.3593,0.81994,0.8999,0.88104,0.90145,0.77825,0.6253,0.51259,0.9246,0.000321427,0.000321427,0.000321427
630,1870.89,0.46858,0.37189,0.82958,0.89056,0.87353,0.9007,0.77521,0.63108,0.50947,0.92814,0.000320877,0.000320877,0.000320877
631,1873.85,0.44181,0.36544,0.82553,0.89532,0.86465,0.90554,0.78103,0.62946,0.50736,0.92617,0.000320327,0.000320327,0.000320327
632,1876.81,0.46779,0.37676,0.82883,0.8939,0.8685,0.90294,0.77782,0.63374,0.51144,0.92778,0.000319776,0.000319776,0.000319776
633,1879.75,0.46189,0.37467,0.82358,0.8774,0.88946,0.90317,0.78007,0.62584,0.51519,0.92548,0.000319226,0.000319226,0.000319226
634,1882.71,0.4583,0.37294,0.82748,0.90418,0.86763,0.90068,0.78085,0.62139,0.51017,0.9224,0.000318676,0.000318676,0.000318676
635,1885.64,0.47834,0.38722,0.82715,0.88287,0.88644,0.8996,0.77435,0.62883,0.50483,0.92469,0.000318126,0.000318126,0.000318126
636,1888.59,0.47545,0.38051,0.82129,0.89252,0.87973,0.90062,0.77523,0.62321,0.50267,0.92281,0.000317575,0.000317575,0.000317575
637,1891.54,0.4557,0.36972,0.82428,0.89503,0.86822,0.90399,0.77626,0.62684,0.50404,0.92294,0.000317025,0.000317025,0.000317025
638,1894.49,0.45471,0.37052,0.82437,0.89386,0.8695,0.90555,0.78278,0.61997,0.50148,0.92058,0.000316475,0.000316475,0.000316475
639,1897.41,0.45276,0.36407,0.81716,0.88917,0.87313,0.90397,0.77968,0.62307,0.5096,0.92112,0.000315925,0.000315925,0.000315925
640,1900.32,0.47073,0.37511,0.82476,0.89481,0.87235,0.89949,0.77627,0.62545,0.50959,0.92569,0.000315374,0.000315374,0.000315374
641,1903.24,0.46429,0.3693,0.82609,0.87735,0.88916,0.89563,0.77014,0.62171,0.5153,0.92248,0.000314824,0.000314824,0.000314824
642,1906.16,0.45855,0.36514,0.82002,0.9006,0.86337,0.89329,0.77021,0.6216,0.51421,0.92306,0.000314274,0.000314274,0.000314274
643,1909.09,0.46914,0.37145,0.83318,0.87977,0.88387,0.89337,0.77465,0.61696,0.50883,0.91894,0.000313723,0.000313723,0.000313723
644,1911.99,0.44729,0.36456,0.82257,0.87234,0.88128,0.88901,0.76943,0.61474,0.50639,0.91854,0.000313173,0.000313173,0.000313173
645,1914.88,0.44232,0.35888,0.81957,0.89251,0.86021,0.89197,0.76961,0.62199,0.50858,0.92082,0.000312623,0.000312623,0.000312623
646,1917.81,0.47609,0.37423,0.83244,0.89684,0.85768,0.90162,0.7787,0.6236,0.51086,0.91865,0.000312073,0.000312073,0.000312073
647,1920.74,0.43487,0.36042,0.82227,0.89851,0.86012,0.90467,0.78557,0.61258,0.50402,0.91562,0.000311522,0.000311522,0.000311522
648,1923.62,0.444,0.36354,0.81699,0.90003,0.87995,0.90387,0.78088,0.61777,0.50051,0.92008,0.000310972,0.000310972,0.000310972
649,1926.54,0.45228,0.37079,0.82555,0.90069,0.87592,0.90862,0.78572,0.62015,0.49412,0.91708,0.000310422,0.000310422,0.000310422
650,1929.43,0.43235,0.35366,0.81812,0.90436,0.8889,0.91182,0.78821,0.61117,0.48733,0.91024,0.000309872,0.000309872,0.000309872
651,1932.38,0.46083,0.36689,0.82509,0.87833,0.91369,0.91671,0.79448,0.61341,0.48899,0.91218,0.000309321,0.000309321,0.000309321
652,1935.32,0.4685,0.37559,0.82828,0.91165,0.86246,0.90754,0.78872,0.62391,0.50836,0.91534,0.000308771,0.000308771,0.000308771
653,1938.27,0.45703,0.37228,0.82524,0.8994,0.87009,0.90153,0.78401,0.61947,0.5049,0.91512,0.000308221,0.000308221,0.000308221
654,1941.21,0.44266,0.36331,0.82017,0.90458,0.84583,0.90082,0.78296,0.6292,0.50741,0.91961,0.00030767,0.00030767,0.00030767
655,1944.13,0.44728,0.36033,0.82814,0.90691,0.84636,0.89865,0.78018,0.62363,0.51761,0.91863,0.00030712,0.00030712,0.00030712
656,1947.03,0.42373,0.35008,0.81718,0.89571,0.85775,0.90029,0.78734,0.61516,0.51583,0.916,0.00030657,0.00030657,0.00030657
657,1949.97,0.45948,0.3696,0.82049,0.90165,0.85157,0.89297,0.77694,0.62461,0.51268,0.92109,0.00030602,0.00030602,0.00030602
658,1952.87,0.46972,0.37282,0.82775,0.8645,0.89669,0.89146,0.77668,0.61634,0.50983,0.9186,0.000305469,0.000305469,0.000305469
659,1955.81,0.45622,0.37002,0.81969,0.88233,0.88047,0.8896,0.7751,0.61853,0.51301,0.91619,0.000304919,0.000304919,0.000304919
660,1958.76,0.4483,0.36709,0.82555,0.88632,0.88248,0.88981,0.77344,0.62169,0.51587,0.91589,0.000304369,0.000304369,0.000304369
661,1961.69,0.46298,0.36893,0.82378,0.88622,0.88113,0.89045,0.77677,0.61574,0.508,0.91333,0.000303818,0.000303818,0.000303818
662,1964.64,0.46776,0.37493,0.82359,0.8843,0.88103,0.88887,0.77291,0.6191,0.50193,0.91711,0.000303268,0.000303268,0.000303268
663,1967.56,0.44476,0.36165,0.81936,0.88328,0.87987,0.88762,0.77163,0.61717,0.50302,0.91624,0.000302718,0.000302718,0.000302718
664,1970.46,0.43003,0.35564,0.82372,0.89742,0.86342,0.88782,0.77337,0.61391,0.50701,0.91089,0.000302168,0.000302168,0.000302168
665,1973.35,0.4381,0.3578,0.82842,0.86456,0.8972,0.88863,0.77555,0.61226,0.50558,0.91078,0.000301617,0.000301617,0.000301617
666,1976.26,0.44673,0.36351,0.82339,0.87045,0.89803,0.88697,0.7743,0.61136,0.50262,0.90972,0.000301067,0.000301067,0.000301067
667,1979.18,0.43967,0.35773,0.82137,0.86496,0.89664,0.8869,0.77555,0.61305,0.50791,0.9127,0.000300517,0.000300517,0.000300517
668,1982.13,0.44809,0.36654,0.82899,0.8859,0.87733,0.88882,0.77583,0.61453,0.50922,0.9114,0.000299967,0.000299967,0.000299967
669,1985.02,0.42291,0.34971,0.82187,0.8969,0.87451,0.89082,0.77774,0.60963,0.50663,0.90788,0.000299416,0.000299416,0.000299416
670,1987.94,0.46628,0.3729,0.82405,0.88382,0.88284,0.89853,0.78357,0.61244,0.50378,0.90841,0.000298866,0.000298866,0.000298866
671,1990.86,0.47852,0.37885,0.82934,0.87147,0.90634,0.89773,0.77947,0.61593,0.49958,0.9101,0.000298316,0.000298316,0.000298316
672,1993.77,0.4537,0.36454,0.82817,0.90412,0.87392,0.9021,0.77678,0.62536,0.503,0.91004,0.000297765,0.000297765,0.000297765
673,1996.7,0.45231,0.36623,0.82158,0.91076,0.86636,0.90217,0.77601,0.62125,0.49631,0.91269,0.000297215,0.000297215,0.000297215
674,1999.62,0.45722,0.36734,0.82422,0.90862,0.86264,0.89212,0.77386,0.62701,0.50226,0.91947,0.000296665,0.000296665,0.000296665
675,2002.51,0.45556,0.36586,0.81793,0.91197,0.86524,0.8966,0.77776,0.62436,0.49931,0.92149,0.000296115,0.000296115,0.000296115
676,2005.45,0.45728,0.37213,0.82205,0.90206,0.86429,0.89588,0.77578,0.62202,0.50023,0.9209,0.000295564,0.000295564,0.000295564
677,2008.38,0.43796,0.35667,0.82349,0.87792,0.88699,0.89685,0.78222,0.61362,0.49976,0.91637,0.000295014,0.000295014,0.000295014
678,2011.31,0.44119,0.35598,0.81864,0.90066,0.86372,0.89693,0.78196,0.6213,0.50432,0.91844,0.000294464,0.000294464,0.000294464
679,2014.26,0.44882,0.36529,0.82491,0.89008,0.86459,0.89482,0.77826,0.62571,0.50832,0.92025,0.000293914,0.000293914,0.000293914
680,2017.2,0.43722,0.35528,0.81669,0.90774,0.86789,0.90468,0.78209,0.61358,0.50832,0.91475,0.000293363,0.000293363,0.000293363
681,2020.12,0.43992,0.35625,0.82151,0.90792,0.86644,0.89561,0.7758,0.6144,0.50738,0.9134,0.000292813,0.000292813,0.000292813
682,2023.04,0.45382,0.3635,0.81683,0.90963,0.8758,0.89365,0.77112,0.61623,0.51079,0.91466,0.000292263,0.000292263,0.000292263
683,2025.98,0.45252,0.36093,0.81726,0.89618,0.87805,0.88931,0.77575,0.60693,0.5065,0.91112,0.000291712,0.000291712,0.000291712
684,2028.89,0.44294,0.36021,0.82367,0.90098,0.87125,0.89052,0.77584,0.61118,0.5039,0.911,0.000291162,0.000291162,0.000291162
685,2031.79,0.43735,0.35565,0.81808,0.89806,0.8716,0.88846,0.77395,0.61292,0.50429,0.91413,0.000290612,0.000290612,0.000290612
686,2034.73,0.45171,0.35913,0.81739,0.89583,0.87225,0.89128,0.77607,0.61137,0.50612,0.91484,0.000290062,0.000290062,0.000290062
687,2037.66,0.42997,0.35226,0.81979,0.88947,0.87879,0.89683,0.78314,0.60822,0.50865,0.91189,0.000289511,0.000289511,0.000289511
688,2040.59,0.44157,0.36047,0.82144,0.89614,0.87432,0.89982,0.78325,0.60823,0.50461,0.91152,0.000288961,0.000288961,0.000288961
689,2043.51,0.42303,0.34551,0.81688,0.89284,0.88043,0.89327,0.77784,0.61031,0.50336,0.9123,0.000288411,0.000288411,0.000288411
690,2046.43,0.44716,0.36501,0.82605,0.88626,0.8879,0.894,0.7796,0.61076,0.50237,0.90986,0.000287861,0.000287861,0.000287861
691,2049.36,0.45028,0.35972,0.81728,0.88603,0.89989,0.89701,0.77644,0.6162,0.5061,0.91166,0.00028731,0.00028731,0.00028731
692,2052.28,0.44405,0.36053,0.81915,0.88862,0.89223,0.89545,0.77346,0.61409,0.50551,0.91149,0.00028676,0.00028676,0.00028676
693,2055.22,0.43379,0.3525,0.81768,0.89582,0.87825,0.89094,0.77358,0.6163,0.50082,0.91277,0.00028621,0.00028621,0.00028621
694,2058.15,0.43689,0.35238,0.82397,0.89656,0.87779,0.88882,0.77052,0.61375,0.49709,0.91244,0.000285659,0.000285659,0.000285659
695,2061.07,0.4445,0.35811,0.81715,0.89754,0.88363,0.8939,0.77751,0.61465,0.49429,0.91231,0.000285109,0.000285109,0.000285109
696,2063.99,0.4354,0.35376,0.82203,0.89817,0.8821,0.89805,0.77969,0.6113,0.50016,0.91352,0.000284559,0.000284559,0.000284559
697,2066.92,0.43886,0.36076,0.82978,0.88816,0.89398,0.89575,0.77771,0.61258,0.50758,0.9146,0.000284009,0.000284009,0.000284009
698,2069.83,0.44503,0.35785,0.82171,0.90388,0.87674,0.90404,0.78199,0.60952,0.50619,0.90993,0.000283458,0.000283458,0.000283458
699,2072.73,0.43644,0.35744,0.81915,0.89979,0.87107,0.90495,0.78345,0.60852,0.50454,0.90756,0.000282908,0.000282908,0.000282908
700,2075.63,0.4242,0.35426,0.82059,0.89706,0.86739,0.90337,0.7838,0.60819,0.50471,0.90635,0.000282358,0.000282358,0.000282358
701,2078.58,0.44035,0.35656,0.81744,0.89242,0.86381,0.88624,0.7733,0.60972,0.51056,0.90687,0.000281807,0.000281807,0.000281807
702,2081.52,0.43838,0.35556,0.81763,0.89232,0.86312,0.88581,0.76958,0.61802,0.5121,0.90956,0.000281257,0.000281257,0.000281257
703,2084.42,0.42463,0.34785,0.8181,0.90072,0.85799,0.887,0.76277,0.62429,0.51064,0.91118,0.000280707,0.000280707,0.000280707
704,2087.36,0.45292,0.36619,0.81875,0.89336,0.86563,0.89009,0.76673,0.62062,0.50614,0.91313,0.000280157,0.000280157,0.000280157
705,2090.29,0.42354,0.35147,0.82076,0.89307,0.86799,0.88944,0.77114,0.62036,0.50562,0.9127,0.000279606,0.000279606,0.000279606
706,2093.21,0.43873,0.35626,0.82076,0.89249,0.8716,0.89092,0.77485,0.61849,0.5043,0.91371,0.000279056,0.000279056,0.000279056
707,2096.15,0.42444,0.34973,0.81956,0.90392,0.8668,0.88973,0.77308,0.61829,0.49557,0.91359,0.000278506,0.000278506,0.000278506
708,2099.12,0.44115,0.36276,0.82783,0.89873,0.87386,0.88983,0.77037,0.61613,0.49048,0.91188,0.000277956,0.000277956,0.000277956
709,2102.04,0.4296,0.35213,0.8283,0.89824,0.87408,0.89057,0.77208,0.61274,0.48775,0.91111,0.000277405,0.000277405,0.000277405
710,2104.98,0.4296,0.35755,0.8186,0.91503,0.86781,0.89207,0.7753,0.61736,0.49016,0.91161,0.000276855,0.000276855,0.000276855
711,2107.92,0.43829,0.35514,0.82196,0.91147,0.868,0.89197,0.77197,0.61582,0.49242,0.91141,0.000276305,0.000276305,0.000276305
712,2110.86,0.44978,0.35686,0.81979,0.90843,0.8783,0.90191,0.77525,0.61252,0.48961,0.91288,0.000275754,0.000275754,0.000275754
713,2113.78,0.44807,0.35992,0.82227,0.90621,0.87743,0.90434,0.77906,0.60423,0.48592,0.91077,0.000275204,0.000275204,0.000275204
714,2116.7,0.42752,0.35303,0.81998,0.89986,0.88666,0.90564,0.78402,0.60246,0.48531,0.90891,0.000274654,0.000274654,0.000274654
715,2119.62,0.43821,0.35436,0.82061,0.90545,0.88458,0.90617,0.78311,0.60923,0.48949,0.91256,0.000274104,0.000274104,0.000274104
716,2122.52,0.44749,0.36108,0.82851,0.88631,0.8917,0.89977,0.78222,0.60955,0.48756,0.9137,0.000273553,0.000273553,0.000273553
717,2125.43,0.43343,0.35135,0.81797,0.8855,0.88742,0.90051,0.78168,0.61653,0.48875,0.91705,0.000273003,0.000273003,0.000273003
718,2128.32,0.42836,0.35211,0.82104,0.90301,0.87097,0.902,0.7804,0.61713,0.49298,0.91923,0.000272453,0.000272453,0.000272453
719,2131.25,0.46099,0.36354,0.82467,0.89589,0.87586,0.90076,0.78066,0.61987,0.50062,0.92296,0.000271903,0.000271903,0.000271903
720,2134.17,0.43458,0.35361,0.8251,0.90006,0.87043,0.89848,0.78095,0.614,0.49417,0.91929,0.000271352,0.000271352,0.000271352
721,2137.08,0.44222,0.35977,0.82593,0.87252,0.90157,0.89445,0.77474,0.61144,0.49203,0.91827,0.000270802,0.000270802,0.000270802
722,2139.99,0.42784,0.35276,0.82093,0.88532,0.89197,0.89321,0.77658,0.60675,0.49317,0.91714,0.000270252,0.000270252,0.000270252
723,2142.91,0.45023,0.35702,0.81749,0.87968,0.89571,0.895,0.77368,0.61356,0.49133,0.92138,0.000269701,0.000269701,0.000269701
